incident_id,datetime,road_code,road_name,direction,severity,incident_type,weather_related,clearance_minutes,speed_at_accident,volume_at_accident,density_at_accident,time_diff_minutes,hour,day_of_week,is_weekend,is_peak_hour,has_accident
ACC_2024_11951,2024-02-01 09:57:00,0015b,Maribor HC,Both,Minor,Side collision,No,33,85.0,200,2.3529411764705883,3.0,9,3,0,1,1
ACC_2024_12118,2024-02-01 17:53:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,27,104.0,370,3.5576923076923075,7.0,17,3,0,1,1
ACC_2024_12728,2024-02-01 18:39:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,36,80.0,396,4.95,21.0,18,3,0,1,1
ACC_2024_13459,2024-02-02 15:12:00,0015b,Maribor HC,Both,Minor,Single vehicle accident,No,39,128.0,256,2.0,12.0,15,4,0,0,1
ACC_2024_12797,2024-02-03 16:31:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,58,127.0,343,2.7007874015748032,29.0,16,5,1,1,1
ACC_2024_13077,2024-02-03 18:48:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,24,93.0,51,0.5483870967741935,12.0,18,5,1,1,1
ACC_2024_11757,2024-02-12 05:31:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,47,103.0,397,3.854368932038835,29.0,5,0,0,0,1
ACC_2024_12908,2024-02-15 23:10:00,0015a,Maribor HC,Both,Minor,Multi-vehicle accident,No,38,89.0,328,3.6853932584269664,10.0,23,3,0,0,1
ACC_2024_14011,2024-02-16 12:48:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,48,122.0,96,0.7868852459016393,12.0,12,4,0,0,1
ACC_2024_14109,2024-02-20 08:13:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,29,84.0,274,3.261904761904762,13.0,8,1,0,1,1
ACC_2024_13233,2024-02-21 08:05:00,0015a,Maribor HC,Both,Minor,Side collision,No,21,132.0,476,3.606060606060606,5.0,8,2,0,1,1
ACC_2024_12441,2024-02-25 17:23:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,24,90.0,272,3.022222222222222,23.0,17,6,1,1,1
ACC_2024_14111,2024-02-26 09:01:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,33,89.0,131,1.4719101123595506,1.0,9,0,0,1,1
ACC_2024_12463,2024-03-02 09:06:00,0015b,Maribor HC,Direction B,Minor,Rear-end collision,No,59,91.0,220,2.4175824175824174,6.0,9,5,1,1,1
ACC_2024_13527,2024-03-17 15:27:00,0015a,Maribor HC,Both,Minor,Side collision,No,55,84.0,282,3.357142857142857,27.0,15,6,1,0,1
ACC_2024_13892,2024-03-23 07:17:00,0015a,Maribor HC,Direction B,Minor,Multi-vehicle accident,No,43,119.0,265,2.226890756302521,17.0,7,5,1,1,1
ACC_2024_13951,2024-03-30 16:03:00,0016a,Maliska HC,Direction B,Minor,Side collision,No,36,124.0,254,2.0483870967741935,3.0,16,5,1,1,1
ACC_2024_12426,2024-03-31 15:54:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,29,125.0,130,1.04,6.0,15,6,1,0,1
ACC_2024_12491,2024-04-03 21:31:00,0015a,Maribor HC,Both,Minor,Multi-vehicle accident,No,55,119.0,141,1.184873949579832,29.0,21,2,0,0,1
ACC_2024_14058,2024-04-04 08:29:00,0015a,Maribor HC,Both,Minor,Rear-end collision,Yes,40,100.0,431,4.31,29.0,8,3,0,1,1
ACC_2024_14262,2024-04-06 15:48:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,21,124.0,61,0.49193548387096775,12.0,15,5,1,0,1
ACC_2024_11955,2024-04-07 14:33:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,25,85.0,229,2.6941176470588237,27.0,14,6,1,0,1
ACC_2024_13838,2024-04-08 18:04:00,0015a,Maribor HC,Both,Minor,Side collision,No,52,130.0,468,3.6,4.0,18,0,0,1,1
ACC_2024_13781,2024-04-10 09:17:00,0016a,Maliska HC,Direction B,Minor,Multi-vehicle accident,No,36,93.0,187,2.010752688172043,17.0,9,2,0,1,1
ACC_2024_13539,2024-04-11 09:02:00,0015a,Maribor HC,Direction A,Minor,Multi-vehicle accident,No,50,105.0,121,1.1523809523809523,2.0,9,3,0,1,1
ACC_2024_11580,2024-04-14 08:11:00,0015a,Maribor HC,Both,Minor,Rear-end collision,Yes,27,111.0,400,3.6036036036036037,11.0,8,6,1,1,1
ACC_2024_13096,2024-04-14 16:06:00,0016a,Maliska HC,Both,Minor,Side collision,No,35,94.0,348,3.702127659574468,6.0,16,6,1,1,1
ACC_2024_12667,2024-04-14 16:45:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,50,111.0,189,1.7027027027027026,15.0,16,6,1,1,1
ACC_2024_13219,2024-04-15 16:27:00,0015a,Maribor HC,Both,Minor,Side collision,No,42,96.0,120,1.25,27.0,16,0,0,1,1
ACC_2024_11921,2024-04-17 01:37:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,59,101.0,45,0.44554455445544555,23.0,1,2,0,0,1
ACC_2024_12756,2024-04-17 16:27:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,31,126.0,131,1.0396825396825398,27.0,16,2,0,1,1
ACC_2024_12857,2024-04-19 14:25:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,28,117.0,248,2.1196581196581197,25.0,14,4,0,0,1
ACC_2024_12644,2024-04-22 18:42:00,0015b,Maribor HC,Direction B,Minor,Single vehicle accident,No,55,80.0,183,2.2875,18.0,18,0,0,1,1
ACC_2024_11435,2024-04-26 07:06:00,0015a,Maribor HC,Direction A,Major,Single vehicle accident,No,100,108.0,123,1.1388888888888888,6.0,7,4,0,1,1
ACC_2024_14082,2024-04-26 14:24:00,0015a,Maribor HC,Both,Minor,Side collision,No,28,104.0,265,2.548076923076923,24.0,14,4,0,0,1
ACC_2024_11793,2024-04-26 17:25:00,0015b,Maribor HC,Both,Minor,Single vehicle accident,No,34,105.0,368,3.5047619047619047,25.0,17,4,0,1,1
ACC_2024_13197,2024-05-02 18:17:00,0016a,Maliska HC,Direction B,Minor,Single vehicle accident,No,25,120.0,337,2.808333333333333,17.0,18,3,0,1,1
ACC_2024_12882,2024-05-03 07:26:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,60,95.0,153,1.6105263157894736,26.0,7,4,0,1,1
ACC_2024_13079,2024-05-06 08:34:00,0015a,Maribor HC,Both,Minor,Rear-end collision,No,60,105.0,332,3.1619047619047618,26.0,8,0,0,1,1
ACC_2024_11863,2024-05-12 17:01:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,20,104.0,259,2.4903846153846154,1.0,17,6,1,1,1
ACC_2024_13834,2024-05-13 04:15:00,0015b,Maribor HC,Direction A,Minor,Multi-vehicle accident,No,55,124.0,62,0.5,15.0,4,0,0,0,1
ACC_2024_13369,2024-05-16 07:07:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,55,89.0,326,3.662921348314607,7.0,7,3,0,1,1
ACC_2024_13774,2024-05-20 02:46:00,0015a,Maribor HC,Both,Minor,Side collision,No,56,85.0,228,2.6823529411764704,14.0,2,0,0,0,1
ACC_2024_14386,2024-05-24 18:24:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,39,84.0,114,1.3571428571428572,24.0,18,4,0,1,1
ACC_2024_12260,2024-05-25 14:48:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,44,92.0,139,1.5108695652173914,12.0,14,5,1,0,1
ACC_2024_11528,2024-05-28 09:44:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,30,84.0,219,2.607142857142857,16.0,9,1,0,1,1
ACC_2024_11339,2024-05-28 16:30:00,0011,Bertoki HC,Direction B,Major,Rear-end collision,Yes,69,99.0,235,2.3737373737373737,30.0,16,1,0,1,1
ACC_2024_13758,2024-06-01 14:50:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,31,89.0,331,3.7191011235955056,10.0,14,5,1,0,1
ACC_2024_11279,2024-06-04 16:20:00,0015a,Maribor HC,Direction A,Major,Rear-end collision,Yes,75,104.0,124,1.1923076923076923,20.0,16,1,0,1,1
ACC_2024_13341,2024-06-05 08:50:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,27,96.0,277,2.8854166666666665,10.0,8,2,0,1,1
ACC_2024_11956,2024-06-05 17:34:00,0011,Bertoki HC,Direction B,Minor,Side collision,No,41,101.0,387,3.8316831683168315,26.0,17,2,0,1,1
ACC_2024_13337,2024-06-07 08:16:00,0011,Bertoki HC,Both,Minor,Rear-end collision,No,28,84.0,350,4.166666666666667,16.0,8,4,0,1,1
ACC_2024_13270,2024-06-09 16:20:00,0011,Bertoki HC,Direction B,Minor,Side collision,No,25,127.0,229,1.8031496062992125,20.0,16,6,1,1,1
ACC_2024_12370,2024-06-12 07:32:00,0011,Bertoki HC,Direction B,Minor,Rear-end collision,No,58,101.0,352,3.485148514851485,28.0,7,2,0,1,1
ACC_2024_12197,2024-06-12 17:53:00,0015a,Maribor HC,Both,Minor,Multi-vehicle accident,No,53,91.0,407,4.472527472527473,7.0,17,2,0,1,1
ACC_2024_11557,2024-06-13 20:30:00,0011,Bertoki HC,Direction A,Minor,Single vehicle accident,No,41,108.0,114,1.0555555555555556,30.0,20,3,0,0,1
ACC_2024_13353,2024-06-14 22:00:00,0011,Bertoki HC,Direction A,Minor,Rear-end collision,No,29,131.0,74,0.5648854961832062,0.0,22,4,0,0,1
ACC_2024_11642,2024-06-15 17:58:00,0015a,Maribor HC,Both,Minor,Side collision,No,37,124.0,428,3.4516129032258065,2.0,17,5,1,1,1
ACC_2024_13727,2024-06-16 14:44:00,0015b,Maribor HC,Both,Minor,Multi-vehicle accident,No,25,95.0,378,3.9789473684210526,16.0,14,6,1,0,1
ACC_2024_12915,2024-06-17 07:39:00,0011,Bertoki HC,Both,Minor,Rear-end collision,No,26,96.0,278,2.8958333333333335,21.0,7,0,0,1,1
ACC_2024_14392,2024-06-17 09:26:00,0015a,Maribor HC,Both,Minor,Rear-end collision,Yes,51,84.0,254,3.0238095238095237,26.0,9,0,0,1,1
ACC_2024_12694,2024-06-18 16:17:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,39,118.0,38,0.3220338983050847,17.0,16,1,0,1,1
ACC_2024_12501,2024-06-21 02:00:00,0015a,Maribor HC,Direction A,Minor,Side collision,No,26,133.0,95,0.7142857142857143,0.0,2,4,0,0,1
ACC_2024_13929,2024-06-21 11:59:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,34,115.0,232,2.017391304347826,1.0,11,4,0,0,1
ACC_2024_14364,2024-06-24 08:12:00,0011,Bertoki HC,Direction B,Minor,Rear-end collision,No,45,90.0,238,2.6444444444444444,12.0,8,0,0,1,1
ACC_2024_14376,2024-06-24 15:50:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,20,118.0,56,0.4745762711864407,10.0,15,0,0,0,1
ACC_2024_14205,2024-06-26 18:42:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,Yes,35,99.0,250,2.525252525252525,18.0,18,2,0,1,1
ACC_2024_14288,2024-06-30 02:21:00,0011,Bertoki HC,Both,Minor,Single vehicle accident,No,27,104.0,260,2.5,21.0,2,6,1,0,1
ACC_2024_12698,2024-07-06 08:52:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,42,82.0,320,3.902439024390244,8.0,8,5,1,1,1
ACC_2024_12213,2024-07-06 16:52:00,0015b,Maribor HC,Both,Minor,Single vehicle accident,No,59,89.0,476,5.348314606741573,8.0,16,5,1,1,1
ACC_2024_11650,2024-07-08 17:44:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,37,96.0,419,4.364583333333333,16.0,17,0,0,1,1
ACC_2024_14021,2024-07-10 07:49:00,0015a,Maribor HC,Both,Minor,Side collision,No,20,122.0,225,1.8442622950819672,11.0,7,2,0,1,1
ACC_2024_13800,2024-07-10 23:31:00,0015a,Maribor HC,Both,Minor,Multi-vehicle accident,No,27,87.0,281,3.2298850574712645,29.0,23,2,0,0,1
ACC_2024_14194,2024-07-12 16:59:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,Yes,23,119.0,133,1.1176470588235294,1.0,16,4,0,1,1
ACC_2024_12240,2024-07-14 15:10:00,0015b,Maribor HC,Direction B,Minor,Side collision,No,24,81.0,256,3.1604938271604937,10.0,15,6,1,0,1
ACC_2024_11506,2024-07-14 18:25:00,0011,Bertoki HC,Direction A,Minor,Single vehicle accident,No,48,101.0,168,1.6633663366336633,25.0,18,6,1,1,1
ACC_2024_11331,2024-07-14 21:34:00,0015a,Maribor HC,Direction A,Major,Rear-end collision,No,73,121.0,145,1.1983471074380165,26.0,21,6,1,0,1
ACC_2024_12008,2024-07-15 15:41:00,0011,Bertoki HC,Direction B,Minor,Multi-vehicle accident,No,35,118.0,224,1.8983050847457628,19.0,15,0,0,0,1
ACC_2024_11536,2024-07-18 08:44:00,0011,Bertoki HC,Direction A,Minor,Single vehicle accident,No,42,94.0,58,0.6170212765957447,16.0,8,3,0,1,1
ACC_2024_11779,2024-07-18 09:11:00,0011,Bertoki HC,Both,Minor,Single vehicle accident,No,58,94.0,257,2.734042553191489,11.0,9,3,0,1,1
ACC_2024_13186,2024-07-21 09:37:00,0011,Bertoki HC,Direction B,Minor,Side collision,Yes,51,118.0,236,2.0,23.0,9,6,1,1,1
ACC_2024_13358,2024-07-22 08:10:00,0016a,Maliska HC,Both,Minor,Single vehicle accident,No,59,94.0,503,5.351063829787234,10.0,8,0,0,1,1
ACC_2024_12581,2024-07-22 09:37:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,54,129.0,183,1.4186046511627908,23.0,9,0,0,1,1
ACC_2024_13439,2024-07-22 16:54:00,0011,Bertoki HC,Direction B,Minor,Side collision,No,54,117.0,402,3.4358974358974357,6.0,16,0,0,1,1
ACC_2024_13486,2024-07-24 18:16:00,0015b,Maribor HC,Direction B,Minor,Side collision,No,24,104.0,271,2.605769230769231,16.0,18,2,0,1,1
ACC_2024_13636,2024-07-25 07:56:00,0011,Bertoki HC,Direction B,Minor,Single vehicle accident,No,42,78.0,381,4.884615384615385,4.0,7,3,0,1,1
ACC_2024_13856,2024-07-30 09:26:00,0011,Bertoki HC,Direction B,Minor,Side collision,No,33,117.0,191,1.6324786324786325,26.0,9,1,0,1,1
ACC_2024_12496,2024-08-03 15:28:00,0015b,Maribor HC,Both,Minor,Side collision,No,35,116.0,241,2.0775862068965516,28.0,15,5,1,0,1
ACC_2024_11711,2024-08-07 15:42:00,0011,Bertoki HC,Direction B,Minor,Side collision,No,45,119.0,238,2.0,18.0,15,2,0,0,1
ACC_2024_14254,2024-08-14 09:23:00,0015a,Maribor HC,Direction B,Minor,Multi-vehicle accident,No,46,106.0,176,1.6603773584905661,23.0,9,2,0,1,1
ACC_2024_13456,2024-08-14 09:36:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,40,115.0,156,1.3565217391304347,24.0,9,2,0,1,1
ACC_2024_12115,2024-08-15 19:46:00,0016a,Maliska HC,Both,Minor,Side collision,No,34,79.0,378,4.784810126582278,14.0,19,3,0,0,1
ACC_2024_11805,2024-08-19 08:24:00,0015b,Maribor HC,Direction B,Minor,Side collision,No,24,128.0,329,2.5703125,24.0,8,0,0,1,1
ACC_2024_11946,2024-08-20 06:24:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,39,109.0,139,1.275229357798165,24.0,6,1,0,0,1
ACC_2024_11758,2024-08-20 14:40:00,0015a,Maribor HC,Both,Minor,Side collision,No,32,120.0,320,2.6666666666666665,20.0,14,1,0,0,1
ACC_2024_11825,2024-08-21 10:12:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,51,82.0,348,4.2439024390243905,12.0,10,2,0,0,1
ACC_2024_13917,2024-08-21 14:31:00,0015a,Maribor HC,Both,Minor,Side collision,No,29,130.0,367,2.8230769230769233,29.0,14,2,0,0,1
ACC_2024_11832,2024-08-22 17:43:00,0015a,Maribor HC,Direction A,Minor,Side collision,Yes,56,91.0,63,0.6923076923076923,17.0,17,3,0,1,1
ACC_2024_11918,2024-08-23 08:17:00,0016a,Maliska HC,Both,Minor,Rear-end collision,Yes,42,87.0,455,5.2298850574712645,17.0,8,4,0,1,1
ACC_2024_11848,2024-08-25 20:53:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,54,92.0,134,1.4565217391304348,7.0,20,6,1,0,1
ACC_2024_12482,2024-08-26 15:52:00,0011,Bertoki HC,Both,Minor,Side collision,No,43,100.0,253,2.53,8.0,15,0,0,0,1
ACC_2024_13072,2024-08-28 13:14:00,0011,Bertoki HC,Both,Minor,Single vehicle accident,No,23,92.0,310,3.369565217391304,14.0,13,2,0,0,1
ACC_2024_13524,2024-08-31 11:16:00,0011,Bertoki HC,Both,Minor,Rear-end collision,No,20,89.0,342,3.842696629213483,16.0,11,5,1,0,1
ACC_2024_12094,2024-09-03 14:45:00,0011,Bertoki HC,Direction A,Minor,Single vehicle accident,No,48,110.0,106,0.9636363636363636,15.0,14,1,0,0,1
ACC_2024_13670,2024-09-05 08:04:00,0011,Bertoki HC,Direction B,Minor,Side collision,No,51,98.0,349,3.561224489795918,4.0,8,3,0,1,1
ACC_2024_13040,2024-09-06 17:56:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,44,126.0,91,0.7222222222222222,4.0,17,4,0,1,1
ACC_2024_12049,2024-09-07 18:36:00,0015a,Maribor HC,Both,Minor,Side collision,Yes,49,129.0,336,2.604651162790698,24.0,18,5,1,1,1
ACC_2024_13059,2024-09-08 14:36:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,27,108.0,47,0.4351851851851852,24.0,14,6,1,0,1
ACC_2024_12522,2024-09-08 18:08:00,0011,Bertoki HC,Direction B,Minor,Side collision,No,22,94.0,169,1.797872340425532,8.0,18,6,1,1,1
ACC_2024_12806,2024-09-09 14:03:00,0015a,Maribor HC,Both,Minor,Side collision,No,37,101.0,208,2.0594059405940595,3.0,14,0,0,0,1
ACC_2024_13423,2024-09-09 14:29:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,48,101.0,85,0.8415841584158416,29.0,14,0,0,0,1
ACC_2024_13280,2024-09-09 15:11:00,0011,Bertoki HC,Direction A,Minor,Rear-end collision,No,56,125.0,43,0.344,11.0,15,0,0,0,1
ACC_2024_11877,2024-09-10 07:05:00,0015a,Maribor HC,Both,Minor,Multi-vehicle accident,No,37,69.0,470,6.811594202898551,5.0,7,1,0,1,1
ACC_2024_13371,2024-09-10 14:07:00,0011,Bertoki HC,Direction B,Minor,Single vehicle accident,No,52,117.0,294,2.5128205128205128,7.0,14,1,0,0,1
ACC_2024_14159,2024-09-12 17:19:00,0011,Bertoki HC,Both,Minor,Side collision,No,47,110.0,325,2.9545454545454546,19.0,17,3,0,1,1
ACC_2024_12243,2024-09-13 15:24:00,0011,Bertoki HC,Both,Minor,Multi-vehicle accident,No,27,94.0,177,1.8829787234042554,24.0,15,4,0,0,1
ACC_2024_12727,2024-09-14 21:51:00,0015a,Maribor HC,Both,Minor,Side collision,No,33,93.0,345,3.7096774193548385,9.0,21,5,1,0,1
ACC_2024_12454,2024-09-15 15:12:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,42,84.0,147,1.75,12.0,15,6,1,0,1
ACC_2024_12932,2024-09-16 02:24:00,0015a,Maribor HC,Both,Minor,Side collision,No,43,102.0,348,3.411764705882353,24.0,2,0,0,0,1
ACC_2024_14056,2024-09-17 09:38:00,0011,Bertoki HC,Direction B,Minor,Side collision,No,54,98.0,166,1.6938775510204083,22.0,9,1,0,1,1
ACC_2024_14297,2024-09-17 15:48:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,51,80.0,41,0.5125,12.0,15,1,0,0,1
ACC_2024_12357,2024-09-17 17:14:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,23,114.0,293,2.5701754385964914,14.0,17,1,0,1,1
ACC_2024_12106,2024-09-20 07:15:00,0011,Bertoki HC,Both,Minor,Rear-end collision,Yes,45,125.0,485,3.88,15.0,7,4,0,1,1
ACC_2024_14252,2024-09-20 17:31:00,0011,Bertoki HC,Direction A,Minor,Side collision,No,51,104.0,108,1.0384615384615385,29.0,17,4,0,1,1
ACC_2024_12584,2024-09-20 17:34:00,0015a,Maribor HC,Direction B,Minor,Multi-vehicle accident,No,34,91.0,304,3.340659340659341,26.0,17,4,0,1,1
ACC_2024_11425,2024-09-21 07:02:00,0015a,Maribor HC,Both,Major,Multi-vehicle accident,Yes,117,112.0,376,3.357142857142857,2.0,7,5,1,1,1
ACC_2024_13811,2024-09-22 15:19:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,34,85.0,54,0.6352941176470588,19.0,15,6,1,0,1
ACC_2024_11745,2024-09-24 16:56:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,No,26,89.0,352,3.955056179775281,4.0,16,1,0,1,1
ACC_2024_12973,2024-09-28 15:08:00,0015a,Maribor HC,Both,Minor,Side collision,No,30,87.0,289,3.32183908045977,8.0,15,5,1,0,1
ACC_2024_11875,2024-09-29 11:04:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,32,137.0,171,1.2481751824817517,4.0,11,6,1,0,1
ACC_2024_13136,2024-09-29 17:01:00,0016a,Maliska HC,Direction A,Minor,Rear-end collision,No,27,108.0,225,2.0833333333333335,1.0,17,6,1,1,1
ACC_2024_12904,2024-10-02 15:38:00,0011,Bertoki HC,Both,Minor,Multi-vehicle accident,No,37,86.0,238,2.7674418604651163,22.0,15,2,0,0,1
ACC_2024_13368,2024-10-02 17:34:00,0011,Bertoki HC,Both,Minor,Multi-vehicle accident,No,39,85.0,408,4.8,26.0,17,2,0,1,1
ACC_2024_11976,2024-10-05 16:15:00,0011,Bertoki HC,Direction B,Minor,Side collision,No,43,125.0,229,1.832,15.0,16,5,1,1,1
ACC_2024_12805,2024-10-06 17:07:00,0015a,Maribor HC,Direction A,Minor,Rear-end collision,No,25,98.0,213,2.173469387755102,7.0,17,6,1,1,1
ACC_2024_12395,2024-10-09 14:04:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,52,111.0,268,2.4144144144144146,4.0,14,2,0,0,1
ACC_2024_13772,2024-10-10 08:36:00,0015a,Maribor HC,Direction A,Minor,Multi-vehicle accident,Yes,56,107.0,135,1.2616822429906542,24.0,8,3,0,1,1
ACC_2024_12500,2024-10-10 15:22:00,0011,Bertoki HC,Direction B,Minor,Single vehicle accident,No,40,106.0,199,1.8773584905660377,22.0,15,3,0,0,1
ACC_2024_11450,2024-10-11 18:31:00,0011,Bertoki HC,Both,Minor,Side collision,Yes,35,75.0,318,4.24,29.0,18,4,0,1,1
ACC_2024_11668,2024-10-13 22:39:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,29,95.0,127,1.3368421052631578,21.0,22,6,1,0,1
ACC_2024_14255,2024-10-14 15:46:00,0015a,Maribor HC,Both,Minor,Side collision,No,42,84.0,245,2.9166666666666665,14.0,15,0,0,0,1
ACC_2024_13204,2024-10-16 08:48:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,42,95.0,175,1.8421052631578947,12.0,8,2,0,1,1
ACC_2024_13904,2024-10-17 08:10:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,32,79.0,96,1.2151898734177216,10.0,8,3,0,1,1
ACC_2024_11480,2024-10-18 09:17:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,44,80.0,152,1.9,17.0,9,4,0,1,1
ACC_2024_14385,2024-10-18 15:07:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,47,114.0,181,1.587719298245614,7.0,15,4,0,0,1
ACC_2024_12069,2024-10-20 09:22:00,0011,Bertoki HC,Both,Minor,Side collision,No,59,111.0,217,1.954954954954955,22.0,9,6,1,1,1
ACC_2024_11329,2024-10-22 17:11:00,0015a,Maribor HC,Direction B,Major,Multi-vehicle accident,No,77,112.0,250,2.232142857142857,11.0,17,1,0,1,1
ACC_2024_12114,2024-10-27 07:15:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,33,123.0,328,2.6666666666666665,15.0,7,6,1,1,1
ACC_2024_13728,2024-11-01 19:34:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,35,96.0,145,1.5104166666666667,26.0,19,4,0,0,1
ACC_2024_13570,2024-11-02 08:37:00,0011,Bertoki HC,Direction B,Minor,Single vehicle accident,No,40,91.0,287,3.1538461538461537,23.0,8,5,1,1,1
ACC_2024_12346,2024-11-02 17:21:00,0015a,Maribor HC,Direction B,Minor,Single vehicle accident,Yes,47,96.0,195,2.03125,21.0,17,5,1,1,1
ACC_2024_11791,2024-11-03 08:36:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,Yes,32,124.0,286,2.306451612903226,24.0,8,6,1,1,1
ACC_2024_11880,2024-11-05 07:02:00,0011,Bertoki HC,Direction A,Minor,Single vehicle accident,No,26,95.0,76,0.8,2.0,7,1,0,1,1
ACC_2024_13449,2024-11-08 23:18:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,57,95.0,124,1.305263157894737,18.0,23,4,0,0,1
ACC_2024_11804,2024-11-09 09:13:00,0015b,Maribor HC,Direction B,Minor,Single vehicle accident,No,45,94.0,178,1.8936170212765957,13.0,9,5,1,1,1
ACC_2024_11543,2024-11-10 03:49:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,45,105.0,177,1.6857142857142857,11.0,3,6,1,0,1
ACC_2024_14241,2024-11-12 07:20:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,60,122.0,168,1.3770491803278688,20.0,7,1,0,1,1
ACC_2024_13796,2024-11-12 07:54:00,0011,Bertoki HC,Direction B,Minor,Rear-end collision,No,21,85.0,425,5.0,6.0,7,1,0,1,1
ACC_2024_11565,2024-11-13 16:13:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,48,132.0,298,2.257575757575758,13.0,16,2,0,1,1
ACC_2024_13304,2024-11-14 09:23:00,0015a,Maribor HC,Direction B,Minor,Rear-end collision,No,37,120.0,196,1.6333333333333333,23.0,9,3,0,1,1
ACC_2024_13526,2024-11-17 08:50:00,0011,Bertoki HC,Direction A,Minor,Rear-end collision,No,48,125.0,41,0.328,10.0,8,6,1,1,1
ACC_2024_14264,2024-11-18 16:34:00,0015a,Maribor HC,Direction B,Minor,Multi-vehicle accident,No,35,104.0,351,3.375,26.0,16,0,0,1,1
ACC_2024_11944,2024-11-19 11:15:00,0011,Bertoki HC,Both,Minor,Single vehicle accident,No,46,101.0,432,4.2772277227722775,15.0,11,1,0,0,1
ACC_2024_13902,2024-11-21 08:03:00,0015a,Maribor HC,Both,Minor,Side collision,No,23,113.0,409,3.6194690265486726,3.0,8,3,0,1,1
ACC_2024_12605,2024-11-25 14:09:00,0015a,Maribor HC,Direction A,Minor,Single vehicle accident,No,34,103.0,79,0.7669902912621359,9.0,14,0,0,0,1
ACC_2024_11558,2024-11-25 15:11:00,0015a,Maribor HC,Both,Minor,Single vehicle accident,No,55,118.0,338,2.864406779661017,11.0,15,0,0,0,1
ACC_2024_14208,2024-11-27 12:13:00,0011,Bertoki HC,Both,Minor,Single vehicle accident,No,41,108.0,294,2.7222222222222223,13.0,12,2,0,0,1
ACC_2024_12023,2024-11-27 16:11:00,0011,Bertoki HC,Direction B,Minor,Single vehicle accident,No,30,101.0,274,2.712871287128713,11.0,16,2,0,1,1
ACC_2024_12481,2024-11-27 17:19:00,0015a,Maribor HC,Direction B,Minor,Side collision,No,34,95.0,328,3.4526315789473685,19.0,17,2,0,1,1
