incident_id,date,time,road_code,road_name,km_marker,direction,incident_type,severity,vehicles_involved,clearance_minutes,weather_related,note
ACC_2024_13008,2024-09-30,16:36,0111,Ljubljana-Novo Mesto,40.7,Direction B,Rear-end collision,Minor,2,52,No,Based on Slovenian Police statistics
ACC_2024_12683,2024-09-30,16:43,0051,Ljubljana-Celje,13.2,Both,Side collision,Minor,2,40,No,Based on Slovenian Police statistics
ACC_2024_12960,2024-09-30,18:30,0141,Murska Sobota HC,36.0,Direction A,Rear-end collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2024_11698,2024-09-30,18:39,0081,Celje-Velenje,43.4,Direction A,Single vehicle accident,Minor,1,60,Yes,Based on Slovenian Police statistics
ACC_2024_14365,2024-09-30,21:51,0071,Ljubljana-Kranj,20.2,Direction B,Rear-end collision,Minor,2,59,No,Based on Slovenian Police statistics
ACC_2024_11953,2024-10-01,07:59,0071,Ljubljana-Kranj,13.7,Direction A,Side collision,Minor,2,53,No,Based on Slovenian Police statistics
ACC_2024_13281,2024-10-01,08:14,0171,Bled-Austria Border,39.7,Direction A,Single vehicle accident,Minor,1,25,No,Based on Slovenian Police statistics
ACC_2024_13852,2024-10-01,08:45,0021,Ljubljana Ring,24.1,Direction A,Rear-end collision,Minor,2,29,No,Based on Slovenian Police statistics
ACC_2024_13403,2024-10-01,09:00,0051,Ljubljana-Celje,30.0,Direction B,Rear-end collision,Minor,2,53,No,Based on Slovenian Police statistics
ACC_2024_13199,2024-10-01,14:30,0051,Ljubljana-Celje,36.5,Direction A,Rear-end collision,Minor,2,56,No,Based on Slovenian Police statistics
ACC_2024_14195,2024-10-01,14:49,0071,Ljubljana-Kranj,3.5,Direction A,Single vehicle accident,Minor,1,38,No,Based on Slovenian Police statistics
ACC_2024_12091,2024-10-01,18:03,0031,Koper-Ljubljana,5.2,Both,Single vehicle accident,Minor,1,51,No,Based on Slovenian Police statistics
ACC_2024_12301,2024-10-01,18:36,0121,Kranj-Bled,11.3,Direction A,Rear-end collision,Minor,2,24,No,Based on Slovenian Police statistics
ACC_2024_11910,2024-10-02,06:10,0071,Ljubljana-Kranj,23.6,Both,Rear-end collision,Minor,2,55,No,Based on Slovenian Police statistics
ACC_2024_13574,2024-10-02,07:07,0021,Ljubljana Ring,22.6,Both,Single vehicle accident,Minor,1,49,No,Based on Slovenian Police statistics
ACC_2024_11840,2024-10-02,07:37,0071,Ljubljana-Kranj,27.4,Direction B,Multi-vehicle accident,Minor,3,52,No,Based on Slovenian Police statistics
ACC_2024_11903,2024-10-02,08:49,0091,Novo Mesto-Ljubljana,32.6,Direction A,Multi-vehicle accident,Minor,3,32,Yes,Based on Slovenian Police statistics
ACC_2024_12746,2024-10-02,14:13,0031,Koper-Ljubljana,28.1,Direction A,Single vehicle accident,Minor,1,35,No,Based on Slovenian Police statistics
ACC_2024_12710,2024-10-02,14:16,0031,Koper-Ljubljana,13.7,Direction B,Rear-end collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2024_14220,2024-10-02,14:41,0021,Ljubljana Ring,12.4,Direction A,Single vehicle accident,Minor,1,55,Yes,Based on Slovenian Police statistics
ACC_2024_12904,2024-10-02,15:38,0011,Bertoki HC,23.3,Both,Multi-vehicle accident,Minor,3,37,No,Based on Slovenian Police statistics
ACC_2024_13335,2024-10-02,15:41,0051,Ljubljana-Celje,42.2,Direction B,Single vehicle accident,Minor,1,41,No,Based on Slovenian Police statistics
ACC_2024_13442,2024-10-02,17:16,0171,Bled-Austria Border,22.5,Direction B,Single vehicle accident,Minor,1,46,No,Based on Slovenian Police statistics
ACC_2024_13368,2024-10-02,17:34,0011,Bertoki HC,35.9,Both,Multi-vehicle accident,Minor,3,39,No,Based on Slovenian Police statistics
ACC_2024_14183,2024-10-02,19:08,0161,Koper Port,28.6,Both,Rear-end collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2024_11655,2024-10-03,03:24,0161,Koper Port,8.3,Both,Multi-vehicle accident,Minor,3,33,Yes,Based on Slovenian Police statistics
ACC_2024_14355,2024-10-03,09:49,0071,Ljubljana-Kranj,34.2,Direction A,Rear-end collision,Minor,2,22,No,Based on Slovenian Police statistics
ACC_2024_12467,2024-10-03,14:14,0031,Koper-Ljubljana,44.8,Direction B,Single vehicle accident,Minor,1,40,Yes,Based on Slovenian Police statistics
ACC_2024_13646,2024-10-03,16:31,0041,Celje-Maribor,47.3,Direction B,Single vehicle accident,Minor,1,53,No,Based on Slovenian Police statistics
ACC_2024_13788,2024-10-03,17:20,0071,Ljubljana-Kranj,12.3,Direction B,Single vehicle accident,Minor,1,53,Yes,Based on Slovenian Police statistics
ACC_2024_13939,2024-10-03,17:24,0051,Ljubljana-Celje,12.5,Direction B,Multi-vehicle accident,Minor,3,29,Yes,Based on Slovenian Police statistics
ACC_2024_12492,2024-10-03,17:51,0031,Koper-Ljubljana,6.1,Both,Single vehicle accident,Minor,1,44,No,Based on Slovenian Police statistics
ACC_2024_12897,2024-10-03,21:30,0021,Ljubljana Ring,21.0,Both,Single vehicle accident,Minor,1,44,Yes,Based on Slovenian Police statistics
ACC_2024_11285,2024-10-04,04:22,0161,Koper Port,14.1,Both,Rear-end collision,Major,2,95,No,Based on Slovenian Police statistics
ACC_2024_11434,2024-10-04,07:05,0051,Ljubljana-Celje,14.0,Both,Side collision,Major,2,104,No,Based on Slovenian Police statistics
ACC_2024_12182,2024-10-04,07:49,0161,Koper Port,37.4,Both,Single vehicle accident,Minor,1,23,No,Based on Slovenian Police statistics
ACC_2024_12290,2024-10-04,09:09,0071,Ljubljana-Kranj,4.2,Direction A,Rear-end collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2024_13256,2024-10-04,09:39,0031,Koper-Ljubljana,37.0,Both,Side collision,Minor,2,60,Yes,Based on Slovenian Police statistics
ACC_2024_12673,2024-10-04,12:01,0021,Ljubljana Ring,35.2,Both,Single vehicle accident,Minor,1,53,No,Based on Slovenian Police statistics
ACC_2024_13194,2024-10-04,14:36,0021,Ljubljana Ring,9.3,Both,Single vehicle accident,Minor,1,60,No,Based on Slovenian Police statistics
ACC_2024_11302,2024-10-04,16:21,0031,Koper-Ljubljana,36.1,Direction B,Side collision,Major,2,81,No,Based on Slovenian Police statistics
ACC_2024_12064,2024-10-04,16:39,0041,Celje-Maribor,30.8,Direction B,Multi-vehicle accident,Minor,3,45,No,Based on Slovenian Police statistics
ACC_2024_14115,2024-10-04,18:32,0031,Koper-Ljubljana,13.5,Both,Side collision,Minor,2,29,Yes,Based on Slovenian Police statistics
ACC_2024_13716,2024-10-05,07:04,0031,Koper-Ljubljana,7.3,Direction B,Multi-vehicle accident,Minor,3,28,No,Based on Slovenian Police statistics
ACC_2024_11503,2024-10-05,09:08,0091,Novo Mesto-Ljubljana,21.0,Direction B,Side collision,Minor,2,53,No,Based on Slovenian Police statistics
ACC_2024_13115,2024-10-05,09:08,0021,Ljubljana Ring,29.2,Direction A,Single vehicle accident,Minor,1,21,No,Based on Slovenian Police statistics
ACC_2024_11328,2024-10-05,09:35,0071,Ljubljana-Kranj,8.7,Direction B,Side collision,Major,2,61,Yes,Based on Slovenian Police statistics
ACC_2024_13964,2024-10-05,09:54,0071,Ljubljana-Kranj,27.1,Direction A,Single vehicle accident,Minor,1,46,No,Based on Slovenian Police statistics
ACC_2024_12377,2024-10-05,15:24,0071,Ljubljana-Kranj,3.3,Both,Rear-end collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2024_14029,2024-10-05,16:02,0071,Ljubljana-Kranj,35.4,Direction A,Single vehicle accident,Minor,1,30,No,Based on Slovenian Police statistics
ACC_2024_11976,2024-10-05,16:15,0011,Bertoki HC,10.2,Direction B,Side collision,Minor,2,43,No,Based on Slovenian Police statistics
ACC_2024_13746,2024-10-05,17:05,0031,Koper-Ljubljana,44.1,Both,Side collision,Minor,2,52,No,Based on Slovenian Police statistics
ACC_2024_11561,2024-10-06,06:10,0051,Ljubljana-Celje,4.5,Direction B,Multi-vehicle accident,Minor,3,50,No,Based on Slovenian Police statistics
ACC_2024_11417,2024-10-06,07:33,0081,Celje-Velenje,15.7,Direction A,Rear-end collision,Major,2,118,No,Based on Slovenian Police statistics
ACC_2024_12502,2024-10-06,09:01,0071,Ljubljana-Kranj,39.6,Direction B,Multi-vehicle accident,Minor,3,59,No,Based on Slovenian Police statistics
ACC_2024_13465,2024-10-06,09:08,0041,Celje-Maribor,42.4,Both,Side collision,Minor,2,33,Yes,Based on Slovenian Police statistics
ACC_2024_13926,2024-10-06,10:07,0031,Koper-Ljubljana,40.2,Direction B,Rear-end collision,Minor,2,43,Yes,Based on Slovenian Police statistics
ACC_2024_12805,2024-10-06,17:07,0015a,Maribor HC,5.5,Direction A,Rear-end collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2024_12286,2024-10-06,17:49,0171,Bled-Austria Border,42.5,Direction B,Single vehicle accident,Minor,1,53,No,Based on Slovenian Police statistics
ACC_2024_13797,2024-10-07,14:49,0111,Ljubljana-Novo Mesto,21.5,Direction A,Rear-end collision,Minor,2,39,No,Based on Slovenian Police statistics
ACC_2024_13708,2024-10-07,15:02,0031,Koper-Ljubljana,12.0,Both,Multi-vehicle accident,Minor,3,25,No,Based on Slovenian Police statistics
ACC_2024_13190,2024-10-07,15:08,0121,Kranj-Bled,12.5,Direction A,Side collision,Minor,2,59,No,Based on Slovenian Police statistics
ACC_2024_13189,2024-10-07,16:09,0121,Kranj-Bled,45.0,Direction B,Rear-end collision,Minor,2,50,No,Based on Slovenian Police statistics
ACC_2024_11479,2024-10-07,16:29,0031,Koper-Ljubljana,15.7,Direction B,Single vehicle accident,Minor,1,35,No,Based on Slovenian Police statistics
ACC_2024_11943,2024-10-07,17:03,0031,Koper-Ljubljana,30.7,Both,Single vehicle accident,Minor,1,54,No,Based on Slovenian Police statistics
ACC_2024_12148,2024-10-07,17:22,0071,Ljubljana-Kranj,8.8,Direction A,Rear-end collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2024_13987,2024-10-07,18:19,0071,Ljubljana-Kranj,28.6,Direction A,Single vehicle accident,Minor,1,21,No,Based on Slovenian Police statistics
ACC_2024_11605,2024-10-08,07:43,0051,Ljubljana-Celje,34.8,Direction A,Side collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2024_11782,2024-10-08,08:03,0021,Ljubljana Ring,32.5,Both,Side collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2024_12949,2024-10-08,08:23,0161,Koper Port,15.7,Direction A,Single vehicle accident,Minor,1,34,No,Based on Slovenian Police statistics
ACC_2024_12505,2024-10-08,16:32,0051,Ljubljana-Celje,11.8,Both,Single vehicle accident,Minor,1,25,No,Based on Slovenian Police statistics
ACC_2024_12279,2024-10-08,16:40,0091,Novo Mesto-Ljubljana,3.3,Direction B,Rear-end collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2024_13302,2024-10-09,09:59,0031,Koper-Ljubljana,47.2,Direction A,Side collision,Minor,2,39,Yes,Based on Slovenian Police statistics
ACC_2024_13504,2024-10-09,13:03,0071,Ljubljana-Kranj,47.0,Direction A,Single vehicle accident,Minor,1,49,No,Based on Slovenian Police statistics
ACC_2024_12395,2024-10-09,14:04,0015a,Maribor HC,33.8,Both,Single vehicle accident,Minor,1,52,No,Based on Slovenian Police statistics
ACC_2024_14146,2024-10-09,14:20,0041,Celje-Maribor,17.9,Direction B,Single vehicle accident,Minor,1,42,No,Based on Slovenian Police statistics
ACC_2024_12907,2024-10-09,14:29,0021,Ljubljana Ring,37.9,Both,Multi-vehicle accident,Minor,3,59,Yes,Based on Slovenian Police statistics
ACC_2024_12151,2024-10-09,14:58,0051,Ljubljana-Celje,3.0,Direction A,Side collision,Minor,2,56,No,Based on Slovenian Police statistics
ACC_2024_11744,2024-10-09,16:51,0131,Velenje-Maribor,3.7,Both,Side collision,Minor,2,23,No,Based on Slovenian Police statistics
ACC_2024_11927,2024-10-09,16:59,0071,Ljubljana-Kranj,29.5,Both,Side collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2024_13772,2024-10-10,08:36,0015a,Maribor HC,1.5,Direction A,Multi-vehicle accident,Minor,3,56,Yes,Based on Slovenian Police statistics
ACC_2024_14188,2024-10-10,13:08,0111,Ljubljana-Novo Mesto,21.2,Both,Side collision,Minor,2,25,Yes,Based on Slovenian Police statistics
ACC_2024_12500,2024-10-10,15:22,0011,Bertoki HC,34.4,Direction B,Single vehicle accident,Minor,1,40,No,Based on Slovenian Police statistics
ACC_2024_13710,2024-10-10,18:18,0171,Bled-Austria Border,12.1,Direction B,Side collision,Minor,2,33,No,Based on Slovenian Police statistics
ACC_2024_11662,2024-10-10,18:19,0141,Murska Sobota HC,30.5,Both,Side collision,Minor,2,25,No,Based on Slovenian Police statistics
ACC_2024_13766,2024-10-10,23:37,0021,Ljubljana Ring,21.5,Direction B,Rear-end collision,Minor,2,44,No,Based on Slovenian Police statistics
ACC_2024_11869,2024-10-11,02:42,0041,Celje-Maribor,9.1,Direction B,Single vehicle accident,Minor,1,38,Yes,Based on Slovenian Police statistics
ACC_2024_12974,2024-10-11,05:45,0031,Koper-Ljubljana,21.4,Direction A,Rear-end collision,Minor,2,35,No,Based on Slovenian Police statistics
ACC_2024_14098,2024-10-11,07:13,0101,Postojna-Koper,24.1,Both,Side collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2024_12314,2024-10-11,07:39,0031,Koper-Ljubljana,42.9,Direction B,Single vehicle accident,Minor,1,52,No,Based on Slovenian Police statistics
ACC_2024_12696,2024-10-11,09:44,0041,Celje-Maribor,13.2,Direction B,Multi-vehicle accident,Minor,3,57,No,Based on Slovenian Police statistics
ACC_2024_13164,2024-10-11,15:03,0071,Ljubljana-Kranj,49.6,Both,Multi-vehicle accident,Minor,3,27,Yes,Based on Slovenian Police statistics
ACC_2024_12530,2024-10-11,15:25,0031,Koper-Ljubljana,26.7,Both,Single vehicle accident,Minor,1,40,No,Based on Slovenian Police statistics
ACC_2024_11894,2024-10-11,17:27,0021,Ljubljana Ring,17.6,Direction A,Side collision,Minor,2,23,No,Based on Slovenian Police statistics
ACC_2024_13910,2024-10-11,17:44,0031,Koper-Ljubljana,6.8,Direction A,Side collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2024_11450,2024-10-11,18:31,0011,Bertoki HC,37.6,Both,Side collision,Minor,2,35,Yes,Based on Slovenian Police statistics
ACC_2024_13087,2024-10-12,09:26,0051,Ljubljana-Celje,48.4,Both,Side collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2024_12171,2024-10-12,12:21,0051,Ljubljana-Celje,2.9,Direction B,Multi-vehicle accident,Minor,3,47,Yes,Based on Slovenian Police statistics
ACC_2024_12215,2024-10-12,15:56,0041,Celje-Maribor,33.0,Direction A,Side collision,Minor,2,29,No,Based on Slovenian Police statistics
ACC_2024_11937,2024-10-12,15:59,0171,Bled-Austria Border,48.3,Direction B,Single vehicle accident,Minor,1,50,No,Based on Slovenian Police statistics
ACC_2024_13359,2024-10-12,17:10,0161,Koper Port,31.2,Direction A,Rear-end collision,Minor,2,57,No,Based on Slovenian Police statistics
ACC_2024_11842,2024-10-12,18:07,0041,Celje-Maribor,34.8,Direction A,Rear-end collision,Minor,2,31,No,Based on Slovenian Police statistics
ACC_2024_13695,2024-10-13,08:36,0041,Celje-Maribor,14.7,Direction A,Rear-end collision,Minor,2,21,No,Based on Slovenian Police statistics
ACC_2024_14104,2024-10-13,09:13,0031,Koper-Ljubljana,21.0,Direction A,Multi-vehicle accident,Minor,3,41,No,Based on Slovenian Police statistics
ACC_2024_12428,2024-10-13,09:36,0041,Celje-Maribor,36.3,Direction B,Single vehicle accident,Minor,1,52,No,Based on Slovenian Police statistics
ACC_2024_12371,2024-10-13,09:45,0071,Ljubljana-Kranj,23.9,Direction B,Single vehicle accident,Minor,1,38,No,Based on Slovenian Police statistics
ACC_2024_13438,2024-10-13,17:00,0171,Bled-Austria Border,23.2,Direction B,Side collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2024_11905,2024-10-13,17:09,0091,Novo Mesto-Ljubljana,42.3,Both,Rear-end collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2024_13813,2024-10-13,17:16,0031,Koper-Ljubljana,37.8,Direction A,Single vehicle accident,Minor,1,24,No,Based on Slovenian Police statistics
ACC_2024_12135,2024-10-13,17:29,0071,Ljubljana-Kranj,4.0,Direction A,Side collision,Minor,2,31,No,Based on Slovenian Police statistics
ACC_2024_13351,2024-10-13,18:47,0061,Maribor-Ptuj,19.5,Both,Rear-end collision,Minor,2,54,No,Based on Slovenian Police statistics
ACC_2024_14265,2024-10-13,20:54,0091,Novo Mesto-Ljubljana,25.8,Both,Side collision,Minor,2,22,No,Based on Slovenian Police statistics
ACC_2024_11668,2024-10-13,22:39,0015a,Maribor HC,26.9,Direction B,Side collision,Minor,2,29,No,Based on Slovenian Police statistics
ACC_2024_13054,2024-10-14,06:29,0021,Ljubljana Ring,31.0,Direction B,Single vehicle accident,Minor,1,60,No,Based on Slovenian Police statistics
ACC_2024_11488,2024-10-14,08:15,0051,Ljubljana-Celje,30.1,Direction B,Multi-vehicle accident,Minor,3,60,No,Based on Slovenian Police statistics
ACC_2024_11740,2024-10-14,08:47,0031,Koper-Ljubljana,25.7,Both,Side collision,Minor,2,23,No,Based on Slovenian Police statistics
ACC_2024_14273,2024-10-14,09:07,0071,Ljubljana-Kranj,41.7,Direction A,Single vehicle accident,Minor,1,46,No,Based on Slovenian Police statistics
ACC_2024_14255,2024-10-14,15:46,0015a,Maribor HC,49.4,Both,Side collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2024_13514,2024-10-14,17:21,0091,Novo Mesto-Ljubljana,30.0,Direction B,Side collision,Minor,2,48,Yes,Based on Slovenian Police statistics
ACC_2024_12515,2024-10-14,17:47,0171,Bled-Austria Border,28.3,Direction B,Rear-end collision,Minor,2,53,No,Based on Slovenian Police statistics
ACC_2024_14268,2024-10-14,18:06,0071,Ljubljana-Kranj,9.5,Direction B,Side collision,Minor,2,22,No,Based on Slovenian Police statistics
ACC_2024_12472,2024-10-15,06:23,0091,Novo Mesto-Ljubljana,37.9,Direction B,Single vehicle accident,Minor,1,39,No,Based on Slovenian Police statistics
ACC_2024_11401,2024-10-15,07:35,0071,Ljubljana-Kranj,39.3,Direction A,Rear-end collision,Major,2,105,No,Based on Slovenian Police statistics
ACC_2024_11864,2024-10-15,08:15,0081,Celje-Velenje,39.7,Direction B,Rear-end collision,Minor,2,49,Yes,Based on Slovenian Police statistics
ACC_2024_13055,2024-10-15,11:59,0071,Ljubljana-Kranj,13.2,Direction B,Side collision,Minor,2,56,No,Based on Slovenian Police statistics
ACC_2024_14236,2024-10-15,14:14,0101,Postojna-Koper,36.3,Direction B,Side collision,Minor,2,49,No,Based on Slovenian Police statistics
ACC_2024_12507,2024-10-15,15:40,0041,Celje-Maribor,39.5,Both,Rear-end collision,Minor,2,27,No,Based on Slovenian Police statistics
ACC_2024_12170,2024-10-15,16:48,0051,Ljubljana-Celje,8.5,Direction A,Single vehicle accident,Minor,1,48,No,Based on Slovenian Police statistics
ACC_2024_14117,2024-10-15,18:47,0051,Ljubljana-Celje,21.6,Both,Single vehicle accident,Minor,1,38,Yes,Based on Slovenian Police statistics
ACC_2024_12731,2024-10-16,07:48,0031,Koper-Ljubljana,43.5,Direction B,Single vehicle accident,Minor,1,54,No,Based on Slovenian Police statistics
ACC_2024_13204,2024-10-16,08:48,0015a,Maribor HC,24.0,Direction B,Side collision,Minor,2,42,No,Based on Slovenian Police statistics
ACC_2024_11361,2024-10-16,09:39,0171,Bled-Austria Border,48.0,Direction A,Rear-end collision,Major,2,89,No,Based on Slovenian Police statistics
ACC_2024_13966,2024-10-16,16:38,0091,Novo Mesto-Ljubljana,34.2,Direction B,Single vehicle accident,Minor,1,24,No,Based on Slovenian Police statistics
ACC_2024_12205,2024-10-16,16:42,0071,Ljubljana-Kranj,30.5,Direction A,Single vehicle accident,Minor,1,45,No,Based on Slovenian Police statistics
ACC_2024_12687,2024-10-16,18:05,0041,Celje-Maribor,9.6,Direction B,Rear-end collision,Minor,2,48,Yes,Based on Slovenian Police statistics
ACC_2024_13155,2024-10-16,18:21,0031,Koper-Ljubljana,4.1,Direction A,Side collision,Minor,2,39,Yes,Based on Slovenian Police statistics
ACC_2024_12720,2024-10-16,19:11,0071,Ljubljana-Kranj,26.5,Both,Single vehicle accident,Minor,1,52,Yes,Based on Slovenian Police statistics
ACC_2024_11908,2024-10-16,23:47,0021,Ljubljana Ring,23.0,Direction A,Single vehicle accident,Minor,1,34,Yes,Based on Slovenian Police statistics
ACC_2024_13904,2024-10-17,08:10,0015a,Maribor HC,16.6,Direction A,Single vehicle accident,Minor,1,32,No,Based on Slovenian Police statistics
ACC_2024_14101,2024-10-17,08:34,0091,Novo Mesto-Ljubljana,36.4,Direction A,Rear-end collision,Minor,2,46,No,Based on Slovenian Police statistics
ACC_2024_13098,2024-10-17,09:31,0071,Ljubljana-Kranj,13.2,Direction A,Side collision,Minor,2,23,No,Based on Slovenian Police statistics
ACC_2024_13680,2024-10-17,13:56,0031,Koper-Ljubljana,42.9,Direction A,Single vehicle accident,Minor,1,54,No,Based on Slovenian Police statistics
ACC_2024_11309,2024-10-17,16:12,0091,Novo Mesto-Ljubljana,22.0,Direction A,Single vehicle accident,Major,1,70,No,Based on Slovenian Police statistics
ACC_2024_13263,2024-10-17,18:41,0041,Celje-Maribor,34.9,Direction A,Side collision,Minor,2,33,No,Based on Slovenian Police statistics
ACC_2024_12329,2024-10-18,08:33,0061,Maribor-Ptuj,43.1,Both,Single vehicle accident,Minor,1,38,No,Based on Slovenian Police statistics
ACC_2024_14008,2024-10-18,09:16,0041,Celje-Maribor,15.4,Direction A,Side collision,Minor,2,45,Yes,Based on Slovenian Police statistics
ACC_2024_11480,2024-10-18,09:17,0015a,Maribor HC,19.0,Direction B,Side collision,Minor,2,44,No,Based on Slovenian Police statistics
ACC_2024_14385,2024-10-18,15:07,0015a,Maribor HC,18.3,Direction B,Rear-end collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2024_13360,2024-10-18,16:37,0031,Koper-Ljubljana,29.8,Direction B,Rear-end collision,Minor,2,24,Yes,Based on Slovenian Police statistics
ACC_2024_12986,2024-10-18,17:51,0061,Maribor-Ptuj,33.9,Direction A,Side collision,Minor,2,48,No,Based on Slovenian Police statistics
ACC_2024_11931,2024-10-18,18:00,0091,Novo Mesto-Ljubljana,32.2,Direction B,Multi-vehicle accident,Minor,3,59,No,Based on Slovenian Police statistics
ACC_2024_11485,2024-10-19,04:20,0071,Ljubljana-Kranj,26.3,Direction A,Side collision,Minor,2,47,No,Based on Slovenian Police statistics
ACC_2024_13580,2024-10-19,08:18,0091,Novo Mesto-Ljubljana,25.8,Direction A,Multi-vehicle accident,Minor,3,21,No,Based on Slovenian Police statistics
ACC_2024_13286,2024-10-19,08:47,0121,Kranj-Bled,1.2,Both,Rear-end collision,Minor,2,50,No,Based on Slovenian Police statistics
ACC_2024_13573,2024-10-19,14:39,0081,Celje-Velenje,40.2,Direction B,Rear-end collision,Minor,2,34,No,Based on Slovenian Police statistics
ACC_2024_13365,2024-10-19,14:44,0031,Koper-Ljubljana,16.9,Direction A,Rear-end collision,Minor,2,34,No,Based on Slovenian Police statistics
ACC_2024_11658,2024-10-19,15:28,0141,Murska Sobota HC,32.7,Direction A,Single vehicle accident,Minor,1,31,No,Based on Slovenian Police statistics
ACC_2024_13171,2024-10-19,16:10,0021,Ljubljana Ring,35.5,Direction B,Rear-end collision,Minor,2,57,Yes,Based on Slovenian Police statistics
ACC_2024_14033,2024-10-20,07:43,0161,Koper Port,34.0,Both,Multi-vehicle accident,Minor,3,58,No,Based on Slovenian Police statistics
ACC_2024_12069,2024-10-20,09:22,0011,Bertoki HC,9.1,Both,Side collision,Minor,2,59,No,Based on Slovenian Police statistics
ACC_2024_11476,2024-10-20,09:27,0031,Koper-Ljubljana,5.5,Direction B,Rear-end collision,Minor,2,31,No,Based on Slovenian Police statistics
ACC_2024_12985,2024-10-20,17:25,0051,Ljubljana-Celje,35.5,Direction B,Side collision,Minor,2,38,No,Based on Slovenian Police statistics
ACC_2024_11904,2024-10-21,02:53,0051,Ljubljana-Celje,45.9,Both,Single vehicle accident,Minor,1,49,No,Based on Slovenian Police statistics
ACC_2024_11473,2024-10-21,07:44,0141,Murska Sobota HC,7.9,Direction B,Rear-end collision,Minor,2,59,No,Based on Slovenian Police statistics
ACC_2024_12997,2024-10-21,07:48,0091,Novo Mesto-Ljubljana,48.6,Direction B,Side collision,Minor,2,36,No,Based on Slovenian Police statistics
ACC_2024_13081,2024-10-21,08:18,0031,Koper-Ljubljana,18.5,Direction A,Side collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2024_13344,2024-10-21,13:28,0091,Novo Mesto-Ljubljana,5.4,Direction A,Side collision,Minor,2,58,No,Based on Slovenian Police statistics
ACC_2024_12141,2024-10-21,14:03,0041,Celje-Maribor,17.8,Both,Side collision,Minor,2,59,No,Based on Slovenian Police statistics
ACC_2024_12677,2024-10-21,14:30,0031,Koper-Ljubljana,38.7,Direction B,Side collision,Minor,2,35,No,Based on Slovenian Police statistics
ACC_2024_13354,2024-10-21,14:39,0041,Celje-Maribor,33.9,Direction A,Single vehicle accident,Minor,1,36,No,Based on Slovenian Police statistics
ACC_2024_13853,2024-10-21,15:59,0131,Velenje-Maribor,43.3,Direction B,Rear-end collision,Minor,2,37,No,Based on Slovenian Police statistics
ACC_2024_12504,2024-10-21,16:15,0041,Celje-Maribor,1.3,Direction B,Rear-end collision,Minor,2,40,No,Based on Slovenian Police statistics
ACC_2024_12440,2024-10-21,17:16,0031,Koper-Ljubljana,32.6,Direction A,Single vehicle accident,Minor,1,49,Yes,Based on Slovenian Police statistics
ACC_2024_13320,2024-10-21,17:37,0021,Ljubljana Ring,18.8,Direction B,Rear-end collision,Minor,2,50,No,Based on Slovenian Police statistics
ACC_2024_12128,2024-10-21,18:56,0131,Velenje-Maribor,10.7,Direction A,Rear-end collision,Minor,2,23,No,Based on Slovenian Police statistics
ACC_2024_12411,2024-10-22,02:00,0041,Celje-Maribor,32.8,Both,Side collision,Minor,2,41,No,Based on Slovenian Police statistics
ACC_2024_13489,2024-10-22,03:58,0031,Koper-Ljubljana,3.4,Direction A,Side collision,Minor,2,28,No,Based on Slovenian Police statistics
ACC_2024_13556,2024-10-22,07:24,0051,Ljubljana-Celje,30.0,Both,Side collision,Minor,2,60,No,Based on Slovenian Police statistics
ACC_2024_12235,2024-10-22,07:33,0021,Ljubljana Ring,10.4,Direction B,Side collision,Minor,2,20,No,Based on Slovenian Police statistics
ACC_2024_13974,2024-10-22,07:59,0161,Koper Port,46.2,Direction A,Single vehicle accident,Minor,1,35,No,Based on Slovenian Police statistics
ACC_2024_11676,2024-10-22,08:05,0031,Koper-Ljubljana,46.1,Both,Side collision,Minor,2,46,No,Based on Slovenian Police statistics
ACC_2024_12077,2024-10-22,12:21,0031,Koper-Ljubljana,24.3,Both,Single vehicle accident,Minor,1,35,No,Based on Slovenian Police statistics
ACC_2024_11329,2024-10-22,17:11,0015a,Maribor HC,46.2,Direction B,Multi-vehicle accident,Major,3,77,No,Based on Slovenian Police statistics
ACC_2024_11794,2024-10-23,00:49,0031,Koper-Ljubljana,40.6,Direction A,Side collision,Minor,2,40,No,Based on Slovenian Police statistics
ACC_2024_11292,2024-10-23,07:02,0031,Koper-Ljubljana,9.0,Direction A,Side collision,Major,2,104,Yes,Based on Slovenian Police statistics
